id,careers,interests,recrtTitle,jobId
2614,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 8}, {'job': '농림어업', 'career': 39}, {'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 23}]","['육아/보육', '아파트청소', '매표소/카운터']",영유아보조교사 모십니다.,K151571509020013
2615,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 24}, {'job': '연구/공학기술', 'career': 20}, {'job': '농림어업', 'career': 14}]","['육아/보육', '배달', '주유']",보육교사 모집,K151571605020023
2616,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 16}]",['육아/보육'],보육교사 모집,K151571611280010
2617,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 35}]","['육아/보육', '생산/제조', '세차/세탁']",보육교사모집,K151631610140041
2618,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 32}, {'job': '예술/디자인/방송/스포츠', 'career': 35}, {'job': '영업/판매/운전/운송', 'career': 34}]","['육아/보육', '건물/모텔청소', '교육/강사/해설사']",보조교사,K151631702100009
2619,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 32}, {'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 6}]",['육아/보육'],보육교사를 모십니다,K151811609020019
2620,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 39}]",['육아/보육'],보육교사 1명 모집,K152321511120004
2621,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 5}, {'job': '농림어업', 'career': 18}]",['육아/보육'],보육교사 모집,K160011702220080
2622,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 21}, {'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 15}, {'job': '설치/정비/생산', 'career': 17}]","['육아/보육', '방역', '건물/시설관리']",어린이집 교사 구인합니다,K160011704070013
2623,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 28}, {'job': '농림어업', 'career': 20}]",['육아/보육'],보육교사 모집,K160011708140011
2624,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 16}, {'job': '건설/채굴', 'career': 29}, {'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 12}]","['육아/보육', '배달', '주방']",보육교사구함,K160041611280012
2625,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 32}]","['육아/보육', '문화예술']",보육교사 모집,K161121612270002
2626,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 36}, {'job': '설치/정비/생산', 'career': 15}, {'job': '보건/의료', 'career': 32}]","['육아/보육', '문화예술']",(대체교사) 시간제 및 정교사 구함-보육교사,K161131507220022
2627,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 26}, {'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 17}]","['육아/보육', '기타']",시간연장선생님 모십니다,K161131610060012
2628,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 29}]","['육아/보육', '기타']",베타니아특수어린이집 누리보조교사 채용 공고,K162231702100012
2629,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 17}]","['육아/보육', '접수/예약', '주방']",어린이집 보육교사를 모집합니다.,K170041509140004
2630,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 11}, {'job': '경영/사무/금융/보험', 'career': 35}]","['육아/보육', '영업/판매']",어린이집 보육교사를 모집합니다.,K170041511250002
2631,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 17}]","['육아/보육', '요양/간병']",어린이집 보육교사를 모집합니다.,K170041604180003
2632,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 24}, {'job': '설치/정비/생산', 'career': 5}, {'job': '연구/공학기술', 'career': 29}]","['육아/보육', '안전점검원', '교육/강사/해설사']",만2세반 선생님을 모십니다.,K170051509090046
2633,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 27}, {'job': '농림어업', 'career': 36}]",['육아/보육'],보육교사,K170051512090002
2634,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 27}]","['육아/보육', '건물/시설관리']",보육교사모집,K170051604260047
2635,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 28}]","['육아/보육', '건물/시설관리']",아기돌보미 구합니다.,K172111504200041
2636,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 10}, {'job': '연구/공학기술', 'career': 23}]","['육아/보육', '문화예술']",육아도우미 구합니다.,K172111505040026
2637,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 20}]","['육아/보육', '문화예술', '사무보조']",보육교사 모십니다.,K172111601190092
2638,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 39}, {'job': '보건/의료', 'career': 27}]",['육아/보육'],어린이집 보육도우미 채용,K172211610070002
2639,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 28}, {'job': '건설/채굴', 'career': 10}]",['육아/보육'],어린이집 보육도우미 채용,K172211709260009
2640,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 13}]","['육아/보육', '주방', '퀵서비스']",어린이집 보육도우미 채용,K172211710260005
2641,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 35}, {'job': '보건/의료', 'career': 17}]",['육아/보육'],어린이집 보육교사 모집,KC10961506020003
2642,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 10}]",['육아/보육'],보육교사모집,KC11191610280002
2643,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 7}, {'job': '예술/디자인/방송/스포츠', 'career': 23}, {'job': '설치/정비/생산', 'career': 17}]","['육아/보육', '요양/간병', '택배']",보육교사(1급) 선생님 모집,KC11971706200002
2344,"[{'job': '영업/판매/운전/운송', 'career': 36}, {'job': '미용/여행/숙박/음식/경비/청소', 'career': 40}, {'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 20}]",['운송'],국제화물 운송 업무(새벽 근무자) 모집합니다.,K120121511110007
2345,"[{'job': '영업/판매/운전/운송', 'career': 26}]",['운송'],"서울시중소유통물류센터(물류,배송팀)정직원모집",K120141801110010
2346,"[{'job': '영업/판매/운전/운송', 'career': 34}]","['운송', '가사도우미']",CJ대한통운 택배배송사원모집,K120231611180041
2347,"[{'job': '영업/판매/운전/운송', 'career': 37}, {'job': '농림어업', 'career': 20}]","['운송', '제품검사']",CJ대한통운 택배배송사원모집,K120231701200052
2348,"[{'job': '영업/판매/운전/운송', 'career': 35}, {'job': '보건/의료', 'career': 6}, {'job': '설치/정비/생산', 'career': 5}]",['운송'],롯데슈퍼 P도곡점 청춘사원 채용(고령자 우대),K120231704200040
2349,"[{'job': '영업/판매/운전/운송', 'career': 6}]","['운송', '배달', '청소원']",롯데슈퍼 신반포점/잠원점 청춘사원 채용(고령자 우대),K120231704200041
2350,"[{'job': '영업/판매/운전/운송', 'career': 37}, {'job': '보건/의료', 'career': 14}, {'job': '농림어업', 'career': 31}]","['운송', '요양/간병']",물류센터 근무직 - 물건 하역과 적재 및 운반 관리,K120311611040012
2351,"[{'job': '영업/판매/운전/운송', 'career': 6}]",['운송'],부곡 물류 터미널 택배 상하차 및 분류작업,K120421509020016
2352,"[{'job': '영업/판매/운전/운송', 'career': 37}]",['운송'],컨터이너화물운송 관련직 경험자 모십니다.,K130041705240037
2353,"[{'job': '영업/판매/운전/운송', 'career': 11}, {'job': '설치/정비/생산', 'career': 13}, {'job': '농림어업', 'career': 24}]","['운송', '접수/예약']",택시운송업 관리자(배차업무) 모집,K130111603290003
2354,"[{'job': '영업/판매/운전/운송', 'career': 18}, {'job': '연구/공학기술', 'career': 36}, {'job': '예술/디자인/방송/스포츠', 'career': 14}]","['운송', '건물/모텔청소']",야간 배차관리원 모집,K130111607140050
2355,"[{'job': '영업/판매/운전/운송', 'career': 34}, {'job': '미용/여행/숙박/음식/경비/청소', 'career': 11}]","['운송', '교육/강사/해설사', '퀵서비스']",야간배차관리원 모집,K130111608040032
2356,"[{'job': '영업/판매/운전/운송', 'career': 5}, {'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 25}]","['운송', '교육/강사/해설사']",운전 및 단순노무직 모집,K130111711290052
2357,"[{'job': '영업/판매/운전/운송', 'career': 34}, {'job': '연구/공학기술', 'career': 26}]","['운송', '운전']",차량관리(대형)업무,K131111510260019
2358,"[{'job': '영업/판매/운전/운송', 'career': 38}]",['운송'],납품 및 상하차 구인,K131131504170050
2359,"[{'job': '영업/판매/운전/운송', 'career': 37}, {'job': '경영/사무/금융/보험', 'career': 13}, {'job': '예술/디자인/방송/스포츠', 'career': 9}]","['운송', '안전점검원', '안내원']",단순 운송직 모집,K131211611080022
2360,"[{'job': '영업/판매/운전/운송', 'career': 16}, {'job': '미용/여행/숙박/음식/경비/청소', 'career': 11}]",['운송'],아파트재활용품 수거원 반장님모집합니다.,K131211708040021
2361,"[{'job': '영업/판매/운전/운송', 'career': 13}, {'job': '보건/의료', 'career': 15}]","['운송', '산후조리', '조립/포장']",아파트재활용품 수거원 반장님모집합니다.,K131211708230028
2362,"[{'job': '영업/판매/운전/운송', 'career': 32}]","['운송', '편의점/마트']",물류인원 모집합니다.,K131311705290102
2363,"[{'job': '영업/판매/운전/운송', 'career': 33}, {'job': '설치/정비/생산', 'career': 19}, {'job': '연구/공학기술', 'career': 15}]","['운송', '접수/예약', '상담원']",택배 집하 및 배송직원 구함,K140061604290010
2364,"[{'job': '영업/판매/운전/운송', 'career': 12}, {'job': '경영/사무/금융/보험', 'career': 13}]","['운송', '제품검사', '세차/세탁']",운전해서 타이어 배달하는 분 모집합니다.,K140131510140003
2365,"[{'job': '영업/판매/운전/운송', 'career': 22}]","['운송', '제품검사', '퀵서비스']",운전해서 타이어 배달하는 분 모집합니다.//물건 및 이삿짐 운반원,K140131601080043
2366,"[{'job': '영업/판매/운전/운송', 'career': 34}, {'job': '예술/디자인/방송/스포츠', 'career': 11}]","['운송', '가사도우미', '안전점검원']",운전해서 타이어 배달하는 분 모집합니다.//물건 및 이삿짐 운반원,K140131603150032
2367,"[{'job': '영업/판매/운전/운송', 'career': 21}]","['운송', '안전점검원']",운전해서 타이어 배달하는 분 모집합니다.//물건 및 이삿짐 운반원,K140131605250003
2368,"[{'job': '영업/판매/운전/운송', 'career': 19}]",['운송'],운전해서 타이어 배달하는 분 모집합니다.//물건 및 이삿짐 운반원,K140131607260015
2369,"[{'job': '영업/판매/운전/운송', 'career': 16}, {'job': '경영/사무/금융/보험', 'career': 29}, {'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 26}]","['운송', '안내원']",운전해서 타이어 배달하는 분 모집합니다.//물건 및 이삿짐 운반원,K140131611290007
2370,"[{'job': '영업/판매/운전/운송', 'career': 12}, {'job': '예술/디자인/방송/스포츠', 'career': 24}]","['운송', '안내원', '산후조리']",운전해서 타이어 배달하는 분 모집합니다.//물건 및 이삿짐 운반원,K140131702060047
2371,"[{'job': '영업/판매/운전/운송', 'career': 11}]","['운송', '농림어업']",운전해서 타이어 배달하는 분 모집합니다.//물건 및 이삿짐 운반원,K140131704190016
2372,"[{'job': '영업/판매/운전/운송', 'career': 6}, {'job': '설치/정비/생산', 'career': 36}]","['운송', '써빙', '생산/제조']",[영천/고경면/식품회사/출퇴근차량/기숙사]물류/택배 팀원 모집 공고,K140131711200004
2373,"[{'job': '영업/판매/운전/운송', 'career': 25}, {'job': '건설/채굴', 'career': 7}]",['운송'],가구배달원 구함,K140141609050007
2374,"[{'job': '영업/판매/운전/운송', 'career': 19}]",['운송'],가구배송기사 구함,K140141701160014
2375,"[{'job': '영업/판매/운전/운송', 'career': 23}]","['운송', '주유']",<2016.6.17(금) 인천고용센터구인구직만남의날 참여업체>수입화물조업 직원 모집,K150011606160077
2376,"[{'job': '영업/판매/운전/운송', 'career': 8}, {'job': '경영/사무/금융/보험', 'career': 11}]",['운송'],<2016.7.20(수) 인천고용센터구인구직만남의날 참여업체>수입화물조업 직원 모집,K150011607190022
2377,"[{'job': '영업/판매/운전/운송', 'career': 17}]","['운송', '조립/포장', '사무보조']",<2016.9.7(수) 인천고용센터구인구직만남의날 참여업체>수입화물조업 직원 모집,K150011609050145
2378,"[{'job': '영업/판매/운전/운송', 'career': 37}, {'job': '설치/정비/생산', 'career': 17}, {'job': '보건/의료', 'career': 9}]","['운송', '기타', '교육/강사/해설사']",<2016.11.16(수) 인천고용센터구인구직만남의날 참여업체>수입화물조업 직원 모집,K150011611140122
2379,"[{'job': '영업/판매/운전/운송', 'career': 11}]",['운송'],[인천공항] 항공기 기내식 탑재원 모집,K150011702020132
2380,"[{'job': '영업/판매/운전/운송', 'career': 38}]","['운송', '건물/모텔청소', '교육/강사/해설사']",[인천공항] 항공기 기내식 탑재원 모집,K150011704140124
